Country_code,Country,Country_short,Region,Income_group,Year_decision,Year_first_decision,Year_target,Year_latest_target,Target_minimum,Target_maximum,Target_average,Unit,Target_type,RE_technology,Target_consistent,Miscellaneous,Source,Note for time-series,Newly added by
BIH,Bosnia and Herzegovina,Bosnia&Herzegovina,Europe & Central Asia,Upper middle income,2015,2015,2016,2016,,20,20,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,,Dou
BWA,Botswana,Botswana,Sub-Saharan Africa,Upper middle income,2010,2010,2016,2036,,1,1,Percent,Final energy,All technologies,1,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,1,Dou
BWA,Botswana,Botswana,Sub-Saharan Africa,Upper middle income,2023,2010,2036,2036,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
BRA,Brazil,Brazil,Latin America & Caribbean,Upper middle income,2009,2009,2020,2030,,75,75,Percent,Electricity ,All technologies,75,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,1,
BRA,Brazil,Brazil,Latin America & Caribbean,Upper middle income,2015,2009,2030,2030,,23,23,Percent,Electricity ,All technologies except hydro,23,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,2,
BRA,Brazil,Brazil,Latin America & Caribbean,Upper middle income,2022,2009,2030,2030,,45,45,Percent,Electricity ,All technologies,45,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,1,Poon
BRA,Brazil,Brazil,Latin America & Caribbean,Upper middle income,2015,2015,2030,2030,,45,45,Percent,Final energy,All technologies,45,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,Dou
BRA,Brazil,Brazil,Latin America & Caribbean,Upper middle income,2020,2020,2030,2030,,45,45,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,,Dou
BRA,Brazil,Brazil,Latin America & Caribbean,Upper middle income,2021,2020,2030,2030,45,50,48,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
BRN,Brunei Darussalam,Brunei Darussalam,East Asia & Pacific,High income,2014,2014,2035,2035,,10,10,Percent,Electricity ,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,Poon
BRN,Brunei Darussalam,Brunei Darussalam,East Asia & Pacific,High income,2022,2014,2035,2035,,30,30,Percent,Electricity ,All technologies,30,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,1,Poon
BRN,Brunei Darussalam,Brunei Darussalam,East Asia & Pacific,High income,2018,2018,2035,2035,,10,10,Percent,Final energy,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,1,Dou
BRN,Brunei Darussalam,Brunei Darussalam,East Asia & Pacific,High income,2021,2021,2035,2035,,10,10,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2009,2009,2010,2030,,11,11,Percent,Electricity ,All technologies,11,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,1,
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2014,2009,2020,2030,,21,21,Percent,Electricity ,All technologies,21,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2019,2009,2020,2030,,17,17,Percent,Electricity ,All technologies,17,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,1,
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2019,2009,2030,2030,,57,57,Percent,Electricity ,All technologies ,57,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,1,Poon
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2023,2009,2030,2030,,91,91,Percent,Electricity ,All technologies ,91,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,1,Poon
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2009,2009,2020,2030,,16,16,Percent,Final energy,All technologies,16,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,1,Dou
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2019,2009,2030,2030,,27,27,Percent,Final energy,All technologies,27,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,1,Dou
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2021,2021,2030,2030,,27,27,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,Low income,2016,2016,2050,2050,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,Low income,2017,2016,2025,2050,,50,50,Percent,Electricity ,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,1,Poon
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,Low income,2020,2016,2030,2050,,50,50,Percent,Electricity ,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,Low income,2020,2020,2025,2030,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,Low income,2023,2020,2030,2030,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,Low income,2021,2021,2025,2030,,50,50,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa,Low income,2021,2021,2030,2030,,27,27,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
BDI,Burundi,Burundi,Sub-Saharan Africa,Low income,2020,2020,2020,2025,,17,17,Percent,Electricity ,All technologies,17,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
BDI,Burundi,Burundi,Sub-Saharan Africa,Low income,2020,2020,2025,2025,,50,50,Percent,Electricity ,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
BDI,Burundi,Burundi,Sub-Saharan Africa,Low income,2010,2010,2020,2025,,2,2,Percent,Final energy,All technologies,2,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,1,Dou
BDI,Burundi,Burundi,Sub-Saharan Africa,Low income,2020,2010,2025,2025,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
BDI,Burundi,Burundi,Sub-Saharan Africa,Low income,2021,2021,2025,2025,,50,50,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
KHM,Cambodia,Cambodia,East Asia & Pacific,Lower middle income,2014,2014,2015,2050,,15,15,Percent,Electricity ,All technologies,15,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,
KHM,Cambodia,Cambodia,East Asia & Pacific,Lower middle income,2015,2014,2035,2050,,25,25,Percent,Electricity ,All technologies,25,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,
KHM,Cambodia,Cambodia,East Asia & Pacific,Lower middle income,2016,2014,2050,2050,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
KHM,Cambodia,Cambodia,East Asia & Pacific,Lower middle income,2021,2014,2050,2050,,35,35,Percent,Electricity ,All technologies,35,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
KHM,Cambodia,Cambodia,East Asia & Pacific,Lower middle income,2020,2020,2050,2050,,100,100,Percent,Final energy,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
KHM,Cambodia,Cambodia,East Asia & Pacific,Lower middle income,2023,2020,2030,2050,,25,25,Percent,Final energy,All technologies,25,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
KHM,Cambodia,Cambodia,East Asia & Pacific,Lower middle income,2021,2021,2050,2050,,100,100,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
CMR,Cameroon,Cameroon,Sub-Saharan Africa,Lower middle income,2009,2009,2015,2030,,50,50,Percent,Electricity ,All technologies,50,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,1,
CMR,Cameroon,Cameroon,Sub-Saharan Africa,Lower middle income,2009,2009,2020,2030,,80,80,Percent,Electricity ,All technologies,80,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,1,
CMR,Cameroon,Cameroon,Sub-Saharan Africa,Lower middle income,2021,2009,2030,2030,,19,19,Percent,Electricity ,All technologies,19,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
CMR,Cameroon,Cameroon,Sub-Saharan Africa,Lower middle income,2023,2023,2035,2035,,25,25,Percent,Final energy,All technologies,25,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
CAN,Canada,Canada,North America,High income,2020,2020,2020,2030,,71,71,Percent,Electricity ,All technologies except hydro,71,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,2,Poon
CAN,Canada,Canada,North America,High income,2024,2020,2030,2030,,90,90,Percent,Electricity ,All technologies,90,,https://www.canada.ca/en/employment-social-development/programs/agenda-2030/afforadable-clean-energy.html,1,
CPV,Cape Verde,Cape Verde,Sub-Saharan Africa,Lower middle income,2009,2009,2020,2035,,50,50,Percent,Electricity ,All technologies,50,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,1,
CPV,Cape Verde,Cape Verde,Sub-Saharan Africa,Lower middle income,2015,2009,2035,2035,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,
CPV,Cape Verde,Cape Verde,Sub-Saharan Africa,Lower middle income,2016,2009,2020,2035,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,
CPV,Cape Verde,Cape Verde,Sub-Saharan Africa,Lower middle income,2017,2009,2025,2035,,100,100,Percent,Electricity ,All technologies,100,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,1,
CPV,Cape Verde,Cape Verde,Sub-Saharan Africa,Lower middle income,2022,2009,2030,2035,,50,50,Percent,Electricity ,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,1,
CPV,Cape Verde,Cape Verde,Sub-Saharan Africa,Lower middle income,2023,2023,2030,2030,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
CPV,Cape Verde,Cape Verde,Sub-Saharan Africa,Lower middle income,2021,2021,2030,2030,,50,50,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
CHL,Chile,Chile,Latin America & Caribbean,High income,2010,2010,2020,2050,,8,8,Percent,Electricity ,All technologies except hydro,8,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,2,
CHL,Chile,Chile,Latin America & Caribbean,High income,2011,2010,2020,2050,,10,10,Percent,Electricity ,All technologies except hydro,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,2,
CHL,Chile,Chile,Latin America & Caribbean,High income,2013,2010,2025,2050,,20,20,Percent,Electricity ,All technologies except large hydro,20,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,2,
CHL,Chile,Chile,Latin America & Caribbean,High income,2019,2010,2030,2050,,70,70,Percent,Electricity ,All technologies,70,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,1,
CHL,Chile,Chile,Latin America & Caribbean,High income,2022,2010,2030,2050,,80,80,Percent,Electricity ,All technologies,80,,"https://practiceguides.chambers.com/practice-guides/renewable-energy-2024/chile/trends-and-developments/O18445#:~:text=achieving%20100%%20zero%2Demission%20energy%20in%20electricity%20generation,and%2080%%20in%20renewable%20energy%20by%202030;&text=As%20we%20have%20pointed%20out%2C%20Chile's%20commitment,significantly%20influenced%20market%20dynamics%20and%20regulatory%20behaviour.",1,Poon
CHL,Chile,Chile,Latin America & Caribbean,High income,2022,2010,2050,2050,,100,100,Percent,Electricity ,All technologies,100,,"https://practiceguides.chambers.com/practice-guides/renewable-energy-2024/chile/trends-and-developments/O18445#:~:text=achieving%20100%%20zero%2Demission%20energy%20in%20electricity%20generation,and%2080%%20in%20renewable%20energy%20by%202030;&text=As%20we%20have%20pointed%20out%2C%20Chile's%20commitment,significantly%20influenced%20market%20dynamics%20and%20regulatory%20behaviour.",1,Poon
CHL,Chile,Chile,Latin America & Caribbean,High income,2019,2019,2024,2030,,20,20,Percent,Final energy,All technologies,20,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,1,Dou
CHL,Chile,Chile,Latin America & Caribbean,High income,2023,2019,2030,2030,,70,70,Percent,Final energy,All technologies,70,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
CHL,Chile,Chile,Latin America & Caribbean,High income,2021,2021,2035,2050,,60,60,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
CHL,Chile,Chile,Latin America & Caribbean,High income,2021,2021,2050,2050,,70,70,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
CHN,China,China,East Asia & Pacific,Upper middle income,2010,2010,2020,2030,,3,3,Percent,Electricity ,All technologies ,3,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,1,
CHN,China,China,East Asia & Pacific,Upper middle income,2017,2010,2020,2030,,27,27,Percent,Electricity ,All technologies ,27,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,1,
CHN,China,China,East Asia & Pacific,Upper middle income,2018,2010,2030,2030,,35,35,Percent,Electricity ,All technologies ,35,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,1,
CHN,China,China,East Asia & Pacific,Upper middle income,2020,2010,2020,2030,,28,28,Percent,Electricity ,All technologies ,28,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,
CHN,China,China,East Asia & Pacific,Upper middle income,2021,2010,2025,2030,,50,50,Percent,Electricity ,All technologies ,50,,https://www.solarpaces.org/chinas-51-renewable-energy-target-was-achieved-early/,1,Poon
CHN,China,China,East Asia & Pacific,Upper middle income,2021,2010,2030,2030,,40,40,Percent,Electricity ,All technologies ,40,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
CHN,China,China,East Asia & Pacific,Upper middle income,2022,2010,2030,2030,,26,26,Percent,Electricity ,All technologies ,26,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2023_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,
CHN,China,China,East Asia & Pacific,Upper middle income,2009,2009,2020,2030,,15,15,Percent,Final energy,All technologies,15,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,1,Dou
CHN,China,China,East Asia & Pacific,Upper middle income,2011,2009,2015,2030,,11,11,Percent,Final energy,All technologies,11,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,1,Dou
CHN,China,China,East Asia & Pacific,Upper middle income,2012,2009,2015,2030,,10,10,Percent,Final energy,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,1,Dou
CHN,China,China,East Asia & Pacific,Upper middle income,2014,2009,2017,2030,,13,13,Percent,Final energy,All technologies,13,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,Dou
CHN,China,China,East Asia & Pacific,Upper middle income,2015,2009,2030,2030,,20,20,Percent,Final energy,All technologies,20,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,Dou
CHN,China,China,East Asia & Pacific,Upper middle income,2004,2004,2010,2030,,10,10,Percent,Primary energy,All technologies except hydro,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf,,Dou
CHN,China,China,East Asia & Pacific,Upper middle income,2005,2004,2020,2030,,16,16,Percent,Primary energy,All technologies except biomass,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf,,Dou
CHN,China,China,East Asia & Pacific,Upper middle income,2016,2004,2020,2030,,15,15,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,,Dou
CHN,China,China,East Asia & Pacific,Upper middle income,2016,2004,2030,2030,,20,20,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,,Dou
CHN,China,China,East Asia & Pacific,Upper middle income,2018,2004,2020,2030,,20,20,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,,Dou
CHN,China,China,East Asia & Pacific,Upper middle income,2020,2004,2030,2030,,25,25,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,,Dou
